Provinsi,DATE,Tmax_C,Tmin_C,Tavg_C,PRCP,Tahun,Triwulan
LAMPUNG,2024-02-18,32.388888888888886,23.77777777777778,28.22222222222222,99.99,2024,I
LAMPUNG,2024-02-19,30.77777777777778,23.5,27.33333333333333,0.0,2024,I
LAMPUNG,2024-02-20,33.388888888888886,23.22222222222222,29.166666666666668,0.0,2024,I
LAMPUNG,2024-02-21,33.0,24.0,26.944444444444443,1.41,2024,I
LAMPUNG,2024-02-22,34.388888888888886,23.77777777777778,29.27777777777778,0.0,2024,I
LAMPUNG,2024-02-23,33.0,23.38888888888889,28.61111111111111,99.99,2024,I
LAMPUNG,2024-02-24,33.0,23.22222222222222,27.555555555555557,0.28,2024,I
LAMPUNG,2024-02-25,33.0,23.000000000000004,26.27777777777778,2.52,2024,I
LAMPUNG,2024-02-26,32.22222222222222,23.22222222222222,27.88888888888889,99.99,2024,I
LAMPUNG,2024-02-27,34.0,24.222222222222214,29.61111111111111,0.0,2024,I
LAMPUNG,2024-02-28,32.77777777777778,24.0,27.555555555555557,0.5,2024,I
LAMPUNG,2024-02-29,33.0,23.77777777777778,27.88888888888889,0.02,2024,I
LAMPUNG,2024-03-01,34.388888888888886,23.61111111111111,27.05555555555556,0.47,2024,I
LAMPUNG,2024-03-02,33.0,23.77777777777778,27.555555555555557,0.28,2024,I
LAMPUNG,2024-03-03,34.0,23.77777777777778,27.0,2.32,2024,I
LAMPUNG,2024-03-04,33.611111111111114,23.77777777777778,27.722222222222225,0.04,2024,I
LAMPUNG,2024-03-05,33.72222222222222,23.77777777777778,28.61111111111111,0.0,2024,I
LAMPUNG,2024-03-06,33.5,24.77777777777777,28.277777777777786,0.0,2024,I
LAMPUNG,2024-03-07,33.0,24.0,26.77777777777778,1.14,2024,I
LAMPUNG,2024-03-08,31.0,24.0,26.888888888888893,0.99,2024,I
LAMPUNG,2024-03-09,29.0,24.0,26.944444444444443,0.08,2024,I
LAMPUNG,2024-03-10,33.0,23.88888888888889,27.83333333333333,0.18,2024,I
LAMPUNG,2024-03-11,31.0,23.61111111111111,26.888888888888893,0.47,2024,I
LAMPUNG,2024-03-12,32.0,23.61111111111111,28.05555555555556,0.0,2024,I
LAMPUNG,2024-03-13,32.0,23.61111111111111,27.555555555555557,99.99,2024,I
LAMPUNG,2024-03-14,31.38888888888889,24.0,27.61111111111111,0.0,2024,I
LAMPUNG,2024-03-15,32.22222222222222,24.0,27.38888888888889,0.1,2024,I
LAMPUNG,2024-03-16,32.0,23.77777777777778,26.0,0.67,2024,I
LAMPUNG,2024-03-17,32.0,23.22222222222222,27.22222222222222,0.39,2024,I
LAMPUNG,2024-03-18,33.22222222222222,23.000000000000004,27.83333333333333,0.0,2024,I
LAMPUNG,2024-03-19,35.0,24.0,29.11111111111111,0.0,2024,I
LAMPUNG,2024-03-20,35.0,24.0,29.444444444444443,0.0,2024,I
LAMPUNG,2024-03-21,33.22222222222222,20.0,28.944444444444443,0.0,2024,I
LAMPUNG,2024-03-22,33.27777777777778,24.88888888888889,27.666666666666668,3.98,2024,I
LAMPUNG,2024-03-23,33.388888888888886,23.77777777777778,27.83333333333333,0.0,2024,I
LAMPUNG,2024-03-24,33.611111111111114,23.77777777777778,28.166666666666668,0.0,2024,I
LAMPUNG,2024-03-25,33.22222222222222,23.61111111111111,27.16666666666667,0.04,2024,I
LAMPUNG,2024-03-26,33.0,23.38888888888889,27.38888888888889,0.0,2024,I
LAMPUNG,2024-03-27,32.0,23.88888888888889,27.77777777777778,1.38,2024,I
LAMPUNG,2024-04-01,28.000000000000004,25.0,26.611111111111114,0.0,2024,II
LAMPUNG,2024-04-02,29.0,24.388888888888893,26.888888888888893,0.0,2024,II
LAMPUNG,2024-04-03,32.0,24.222222222222214,27.722222222222225,0.0,2024,II
LAMPUNG,2024-04-04,34.0,24.0,26.944444444444443,1.26,2024,II
LAMPUNG,2024-04-05,33.388888888888886,23.38888888888889,26.5,0.94,2024,II
LAMPUNG,2024-04-06,34.0,23.61111111111111,27.88888888888889,0.24,2024,II
LAMPUNG,2024-04-07,33.0,24.0,27.5,0.12,2024,II
LAMPUNG,2024-04-08,34.0,23.77777777777778,28.944444444444443,0.0,2024,II
LAMPUNG,2024-04-09,32.388888888888886,24.0,27.05555555555556,0.16,2024,II
LAMPUNG,2024-04-10,33.611111111111114,23.77777777777778,27.77777777777778,1.54,2024,II
LAMPUNG,2024-04-11,32.0,23.61111111111111,27.722222222222225,99.99,2024,II
LAMPUNG,2024-04-12,33.0,24.222222222222214,28.277777777777786,0.02,2024,II
LAMPUNG,2024-04-13,34.611111111111114,24.0,27.11111111111111,0.16,2024,II
LAMPUNG,2024-04-14,33.611111111111114,23.77777777777778,27.0,1.02,2024,II
LAMPUNG,2024-04-15,33.388888888888886,23.72222222222222,27.5,0.0,2024,II
LAMPUNG,2024-04-16,33.388888888888886,23.61111111111111,28.05555555555556,0.02,2024,II
LAMPUNG,2024-04-17,34.0,24.388888888888893,27.944444444444443,0.91,2024,II
LAMPUNG,2024-04-18,32.611111111111114,24.0,27.61111111111111,0.12,2024,II
LAMPUNG,2024-04-19,31.0,24.77777777777777,27.0,0.0,2024,II
LAMPUNG,2024-04-20,31.38888888888889,24.388888888888893,26.722222222222214,0.71,2024,II
LAMPUNG,2024-04-21,32.22222222222222,24.0,27.16666666666667,0.33,2024,II
LAMPUNG,2024-04-22,34.22222222222222,24.222222222222214,29.0,0.16,2024,II
LAMPUNG,2024-04-23,31.61111111111111,23.77777777777778,27.11111111111111,99.99,2024,II
LAMPUNG,2024-04-24,33.611111111111114,24.0,28.5,0.0,2024,II
LAMPUNG,2024-04-25,33.0,23.61111111111111,28.22222222222222,0.0,2024,II
LAMPUNG,2024-04-26,33.0,24.222222222222214,27.666666666666668,0.2,2024,II
LAMPUNG,2024-04-27,33.0,24.0,26.27777777777778,1.5,2024,II
LAMPUNG,2024-04-28,29.77777777777778,24.0,27.38888888888889,0.0,2024,II
LAMPUNG,2024-04-29,30.5,23.88888888888889,27.22222222222222,0.08,2024,II
LAMPUNG,2024-04-30,31.38888888888889,23.77777777777778,28.05555555555556,0.0,2024,II
LAMPUNG,2024-05-01,29.0,26.0,27.22222222222222,0.0,2024,II
LAMPUNG,2024-05-02,32.22222222222222,24.388888888888893,27.38888888888889,0.0,2024,II
LAMPUNG,2024-05-03,34.22222222222222,24.77777777777777,28.5,0.08,2024,II
LAMPUNG,2024-05-04,32.22222222222222,24.88888888888889,27.38888888888889,1.1,2024,II
LAMPUNG,2024-05-05,34.0,24.222222222222214,28.88888888888889,0.0,2024,II
LAMPUNG,2024-05-06,33.77777777777778,24.388888888888893,27.722222222222225,0.2,2024,II
LAMPUNG,2024-05-07,33.388888888888886,24.222222222222214,28.55555555555556,0.0,2024,II
LAMPUNG,2024-05-08,30.22222222222222,25.0,27.444444444444446,99.99,2024,II
LAMPUNG,2024-05-09,33.388888888888886,24.388888888888893,28.166666666666668,0.0,2024,II
LAMPUNG,2024-05-10,32.77777777777778,24.222222222222214,28.33333333333333,0.24,2024,II
LAMPUNG,2024-05-11,32.0,24.0,27.16666666666667,99.99,2024,II
LAMPUNG,2024-05-12,32.388888888888886,24.222222222222214,27.666666666666668,0.04,2024,II
LAMPUNG,2024-05-13,31.61111111111111,24.0,27.5,0.2,2024,II
LAMPUNG,2024-05-14,31.61111111111111,24.0,26.166666666666664,0.04,2024,II
LAMPUNG,2024-05-15,32.611111111111114,24.0,27.944444444444443,0.0,2024,II
LAMPUNG,2024-05-16,33.388888888888886,23.77777777777778,27.88888888888889,0.0,2024,II
LAMPUNG,2024-05-17,33.77777777777778,23.77777777777778,27.88888888888889,99.99,2024,II
LAMPUNG,2024-05-18,30.61111111111111,24.0,27.444444444444446,0.04,2024,II
LAMPUNG,2024-05-19,34.0,24.0,29.0,0.0,2024,II
LAMPUNG,2024-05-20,33.22222222222222,23.72222222222222,28.166666666666668,0.0,2024,II
LAMPUNG,2024-05-21,32.5,23.77777777777778,27.88888888888889,0.83,2024,II
LAMPUNG,2024-05-22,33.0,24.72222222222222,26.55555555555556,0.31,2024,II
LAMPUNG,2024-05-23,30.61111111111111,23.61111111111111,27.0,99.99,2024,II
LAMPUNG,2024-05-24,32.77777777777778,24.0,27.77777777777778,0.0,2024,II
LAMPUNG,2024-05-25,30.61111111111111,23.77777777777778,27.33333333333333,0.0,2024,II
LAMPUNG,2024-05-26,32.611111111111114,23.77777777777778,28.61111111111111,0.0,2024,II
LAMPUNG,2024-05-27,33.388888888888886,25.0,28.83333333333333,0.0,2024,II
LAMPUNG,2024-05-28,34.388888888888886,24.61111111111111,29.05555555555556,0.0,2024,II
LAMPUNG,2024-05-29,33.388888888888886,24.5,28.944444444444443,0.0,2024,II
LAMPUNG,2024-05-30,34.0,24.388888888888893,29.11111111111111,0.0,2024,II
LAMPUNG,2024-05-31,34.22222222222222,24.61111111111111,29.11111111111111,0.0,2024,II
LAMPUNG,2024-06-01,32.0,24.222222222222214,27.27777777777777,0.0,2024,II
LAMPUNG,2024-06-02,33.0,24.0,28.000000000000004,0.0,2024,II
LAMPUNG,2024-06-03,32.22222222222222,24.0,27.444444444444446,0.02,2024,II
LAMPUNG,2024-06-04,33.388888888888886,23.000000000000004,26.166666666666664,1.65,2024,II
LAMPUNG,2024-06-05,33.0,24.0,28.000000000000004,0.0,2024,II
LAMPUNG,2024-06-06,33.22222222222222,23.22222222222222,27.444444444444446,0.0,2024,II
LAMPUNG,2024-06-07,33.77777777777778,23.000000000000004,28.111111111111107,0.0,2024,II
LAMPUNG,2024-06-08,33.0,23.22222222222222,27.27777777777777,0.0,2024,II
LAMPUNG,2024-06-09,31.5,23.77777777777778,27.555555555555557,99.99,2024,II
LAMPUNG,2024-06-10,33.0,23.61111111111111,27.77777777777778,99.99,2024,II
LAMPUNG,2024-06-11,33.22222222222222,23.277777777777786,26.27777777777778,0.02,2024,II
LAMPUNG,2024-06-12,32.611111111111114,23.61111111111111,27.16666666666667,0.38,2024,II
LAMPUNG,2024-06-13,31.77777777777778,24.0,27.11111111111111,0.0,2024,II
LAMPUNG,2024-06-14,32.22222222222222,24.0,26.888888888888893,0.16,2024,II
LAMPUNG,2024-06-15,33.611111111111114,23.77777777777778,27.722222222222225,0.03,2024,II
LAMPUNG,2024-06-16,32.0,23.000000000000004,27.83333333333333,0.0,2024,II
LAMPUNG,2024-06-17,33.0,23.22222222222222,27.0,0.0,2024,II
LAMPUNG,2024-06-18,33.388888888888886,23.61111111111111,27.88888888888889,0.0,2024,II
LAMPUNG,2024-06-19,33.0,24.0,27.27777777777777,0.0,2024,II
LAMPUNG,2024-06-20,32.0,23.77777777777778,27.666666666666668,0.0,2024,II
LAMPUNG,2024-06-21,33.0,23.61111111111111,27.944444444444443,0.0,2024,II
LAMPUNG,2024-06-22,33.22222222222222,23.000000000000004,27.05555555555556,0.0,2024,II
LAMPUNG,2024-06-23,32.77777777777778,22.22222222222222,27.555555555555557,0.0,2024,II
LAMPUNG,2024-06-24,32.888888888888886,23.000000000000004,28.000000000000004,0.0,2024,II
LAMPUNG,2024-06-25,27.61111111111111,23.61111111111111,25.500000000000004,0.07,2024,II
LAMPUNG,2024-06-26,33.0,23.22222222222222,27.944444444444443,0.0,2024,II
LAMPUNG,2024-06-27,33.72222222222222,23.61111111111111,28.33333333333333,0.0,2024,II
LAMPUNG,2024-06-28,30.61111111111111,23.22222222222222,25.88888888888889,1.68,2024,II
LAMPUNG,2024-06-29,32.0,23.61111111111111,27.33333333333333,0.0,2024,II
LAMPUNG,2024-06-30,33.0,23.000000000000004,27.944444444444443,0.0,2024,II
LAMPUNG,2024-07-01,34.0,22.88888888888889,27.61111111111111,0.0,2024,III
LAMPUNG,2024-07-02,31.0,22.77777777777778,27.16666666666667,0.0,2024,III
LAMPUNG,2024-07-03,33.388888888888886,23.77777777777778,28.444444444444443,0.0,2024,III
LAMPUNG,2024-07-04,31.22222222222222,23.77777777777778,27.16666666666667,0.0,2024,III
LAMPUNG,2024-07-05,29.22222222222222,23.61111111111111,24.66666666666667,0.39,2024,III
LAMPUNG,2024-07-06,28.38888888888889,22.77777777777778,25.27777777777778,0.0,2024,III
LAMPUNG,2024-07-07,32.0,22.22222222222222,26.944444444444443,0.0,2024,III
LAMPUNG,2024-07-08,33.611111111111114,22.38888888888889,27.77777777777778,0.0,2024,III
LAMPUNG,2024-07-09,31.27777777777778,23.61111111111111,26.944444444444443,0.01,2024,III
LAMPUNG,2024-07-10,31.38888888888889,23.000000000000004,27.05555555555556,0.1,2024,III
LAMPUNG,2024-07-11,33.0,22.0,27.666666666666668,0.0,2024,III
LAMPUNG,2024-07-12,32.388888888888886,21.611111111111114,27.33333333333333,0.0,2024,III
LAMPUNG,2024-07-13,32.0,22.0,26.944444444444443,0.0,2024,III
LAMPUNG,2024-07-14,32.27777777777778,21.0,26.77777777777778,0.0,2024,III
LAMPUNG,2024-07-15,32.22222222222222,21.0,26.27777777777778,0.0,2024,III
LAMPUNG,2024-07-16,33.0,20.611111111111107,27.05555555555556,0.0,2024,III
LAMPUNG,2024-07-17,31.61111111111111,21.38888888888889,27.27777777777777,0.0,2024,III
LAMPUNG,2024-07-18,30.22222222222222,21.611111111111114,26.166666666666664,0.0,2024,III
LAMPUNG,2024-07-19,31.77777777777778,23.000000000000004,26.22222222222222,0.03,2024,III
LAMPUNG,2024-07-20,33.0,23.000000000000004,27.444444444444446,0.0,2024,III
LAMPUNG,2024-07-21,33.0,22.0,27.5,0.0,2024,III
LAMPUNG,2024-07-22,33.0,22.0,27.61111111111111,0.0,2024,III
LAMPUNG,2024-07-23,33.0,22.0,27.16666666666667,0.0,2024,III
LAMPUNG,2024-07-24,32.388888888888886,21.0,27.16666666666667,0.0,2024,III
LAMPUNG,2024-07-25,33.22222222222222,21.22222222222222,26.888888888888893,0.0,2024,III
LAMPUNG,2024-07-26,33.0,21.22222222222222,27.27777777777777,0.0,2024,III
LAMPUNG,2024-07-27,33.22222222222222,21.611111111111114,27.61111111111111,0.0,2024,III
LAMPUNG,2024-07-28,33.0,22.77777777777778,27.722222222222225,0.0,2024,III
LAMPUNG,2024-07-29,33.611111111111114,23.000000000000004,27.944444444444443,0.0,2024,III
LAMPUNG,2024-07-30,33.388888888888886,22.0,27.444444444444446,0.0,2024,III
LAMPUNG,2024-07-31,34.0,22.61111111111111,27.83333333333333,0.0,2024,III
LAMPUNG,2024-08-01,34.22222222222222,21.888888888888893,26.722222222222214,0.08,2024,III
LAMPUNG,2024-08-02,33.5,22.77777777777778,26.27777777777778,1.18,2024,III
LAMPUNG,2024-08-03,31.0,21.77777777777778,26.27777777777778,0.04,2024,III
LAMPUNG,2024-08-04,33.0,23.000000000000004,27.722222222222225,0.0,2024,III
LAMPUNG,2024-08-05,33.0,21.38888888888889,27.16666666666667,0.0,2024,III
LAMPUNG,2024-08-06,31.0,22.0,26.722222222222214,0.0,2024,III
LAMPUNG,2024-08-07,31.77777777777778,22.0,26.83333333333333,0.0,2024,III
LAMPUNG,2024-08-08,31.0,21.77777777777778,26.944444444444443,0.19,2024,III
LAMPUNG,2024-08-09,33.22222222222222,21.77777777777778,27.77777777777778,0.0,2024,III
LAMPUNG,2024-08-10,33.388888888888886,21.77777777777778,27.77777777777778,0.0,2024,III
LAMPUNG,2024-08-11,33.0,22.88888888888889,28.277777777777786,0.0,2024,III
LAMPUNG,2024-08-13,32.72222222222222,21.0,26.55555555555556,0.0,2024,III
LAMPUNG,2024-08-14,33.611111111111114,21.0,27.61111111111111,0.0,2024,III
LAMPUNG,2024-08-15,33.5,22.0,27.88888888888889,0.0,2024,III
LAMPUNG,2024-08-16,33.611111111111114,22.61111111111111,27.27777777777777,0.0,2024,III
LAMPUNG,2024-08-17,32.388888888888886,23.000000000000004,27.722222222222225,0.0,2024,III
LAMPUNG,2024-08-18,34.388888888888886,23.000000000000004,28.444444444444443,0.0,2024,III
LAMPUNG,2024-08-19,35.22222222222222,22.77777777777778,28.38888888888889,0.0,2024,III
LAMPUNG,2024-08-20,35.111111111111114,23.000000000000004,28.000000000000004,0.0,2024,III
LAMPUNG,2024-08-21,34.388888888888886,22.22222222222222,28.38888888888889,0.0,2024,III
LAMPUNG,2024-08-22,34.0,23.22222222222222,28.05555555555556,0.0,2024,III
LAMPUNG,2024-08-23,35.0,23.000000000000004,28.277777777777786,0.0,2024,III
LAMPUNG,2024-08-24,34.0,23.22222222222222,28.88888888888889,0.0,2024,III
LAMPUNG,2024-08-25,34.0,22.0,27.666666666666668,0.0,2024,III
LAMPUNG,2024-08-26,34.611111111111114,21.77777777777778,28.277777777777786,0.0,2024,III
LAMPUNG,2024-08-27,35.0,22.61111111111111,28.111111111111107,0.0,2024,III
LAMPUNG,2024-08-28,34.22222222222222,23.000000000000004,28.05555555555556,0.0,2024,III
LAMPUNG,2024-08-29,33.111111111111114,23.000000000000004,28.000000000000004,0.0,2024,III
LAMPUNG,2024-08-30,35.0,23.22222222222222,28.38888888888889,0.0,2024,III
LAMPUNG,2024-08-31,33.388888888888886,23.22222222222222,27.944444444444443,0.0,2024,III
LAMPUNG,2024-09-01,34.611111111111114,23.61111111111111,29.11111111111111,0.0,2024,III
LAMPUNG,2024-09-02,36.0,23.61111111111111,29.05555555555556,0.0,2024,III
LAMPUNG,2024-09-03,34.611111111111114,22.77777777777778,28.72222222222222,0.0,2024,III
LAMPUNG,2024-09-04,34.5,23.38888888888889,28.5,0.0,2024,III
LAMPUNG,2024-09-05,35.77777777777778,23.000000000000004,28.88888888888889,0.0,2024,III
LAMPUNG,2024-09-06,35.388888888888886,23.22222222222222,29.11111111111111,0.0,2024,III
LAMPUNG,2024-09-07,35.5,23.000000000000004,28.55555555555556,0.0,2024,III
LAMPUNG,2024-09-08,34.611111111111114,23.22222222222222,29.38888888888889,0.0,2024,III
LAMPUNG,2024-09-09,32.0,23.38888888888889,26.333333333333336,0.79,2024,III
LAMPUNG,2024-09-10,34.77777777777778,23.77777777777778,26.22222222222222,0.55,2024,III
LAMPUNG,2024-09-11,33.388888888888886,23.000000000000004,27.88888888888889,0.0,2024,III
LAMPUNG,2024-09-12,34.0,23.77777777777778,28.111111111111107,0.02,2024,III
LAMPUNG,2024-09-13,34.0,23.000000000000004,28.72222222222222,0.0,2024,III
LAMPUNG,2024-09-14,34.0,22.77777777777778,28.111111111111107,0.0,2024,III
LAMPUNG,2024-09-15,34.388888888888886,22.77777777777778,29.05555555555556,99.99,2024,III
LAMPUNG,2024-09-16,31.0,21.0,26.722222222222214,0.0,2024,III
LAMPUNG,2024-09-17,32.5,21.888888888888893,27.61111111111111,0.0,2024,III
LAMPUNG,2024-09-18,34.27777777777778,22.5,27.944444444444443,0.0,2024,III
LAMPUNG,2024-09-19,34.0,20.0,27.555555555555557,0.0,2024,III
LAMPUNG,2024-09-20,34.611111111111114,21.0,28.05555555555556,0.0,2024,III
LAMPUNG,2024-09-21,34.611111111111114,22.61111111111111,28.88888888888889,0.0,2024,III
LAMPUNG,2024-09-22,35.388888888888886,23.88888888888889,29.83333333333333,0.0,2024,III
LAMPUNG,2024-09-23,35.0,23.77777777777778,29.83333333333333,0.0,2024,III
LAMPUNG,2024-09-24,34.72222222222222,23.000000000000004,27.16666666666667,0.59,2024,III
LAMPUNG,2024-09-25,35.611111111111114,23.000000000000004,27.11111111111111,0.75,2024,III
LAMPUNG,2024-09-26,33.77777777777778,22.38888888888889,27.27777777777777,0.04,2024,III
LAMPUNG,2024-09-27,34.388888888888886,23.61111111111111,28.666666666666668,0.0,2024,III
LAMPUNG,2024-09-28,34.0,24.0,28.55555555555556,0.0,2024,III
LAMPUNG,2024-09-29,34.0,24.0,27.5,0.0,2024,III
LAMPUNG,2024-09-30,34.22222222222222,23.000000000000004,27.05555555555556,0.0,2024,III
LAMPUNG,2024-10-01,35.388888888888886,23.22222222222222,29.38888888888889,0.0,2024,IV
LAMPUNG,2024-10-02,34.77777777777778,24.0,29.166666666666668,0.0,2024,IV
LAMPUNG,2024-10-03,33.22222222222222,23.000000000000004,28.277777777777786,0.03,2024,IV
LAMPUNG,2024-10-04,34.611111111111114,23.38888888888889,26.333333333333336,0.59,2024,IV
LAMPUNG,2024-10-05,33.77777777777778,24.0,27.88888888888889,0.0,2024,IV
LAMPUNG,2024-10-06,33.0,23.000000000000004,27.16666666666667,0.51,2024,IV
LAMPUNG,2024-10-07,34.0,23.000000000000004,28.277777777777786,0.0,2024,IV
LAMPUNG,2024-10-08,34.22222222222222,22.38888888888889,28.277777777777786,0.0,2024,IV
LAMPUNG,2024-10-09,34.22222222222222,22.61111111111111,28.88888888888889,0.0,2024,IV
LAMPUNG,2024-10-10,35.0,23.77777777777778,28.5,0.28,2024,IV
LAMPUNG,2024-10-11,33.0,24.0,28.277777777777786,0.0,2024,IV
LAMPUNG,2024-10-12,31.38888888888889,24.0,26.166666666666664,0.45,2024,IV
LAMPUNG,2024-10-13,30.77777777777778,23.38888888888889,26.27777777777778,0.04,2024,IV
LAMPUNG,2024-10-14,34.22222222222222,23.000000000000004,29.166666666666668,0.0,2024,IV
LAMPUNG,2024-10-15,35.5,23.000000000000004,29.11111111111111,0.0,2024,IV
LAMPUNG,2024-10-16,35.22222222222222,21.0,28.000000000000004,0.08,2024,IV
LAMPUNG,2024-10-17,34.22222222222222,21.0,28.05555555555556,0.0,2024,IV
LAMPUNG,2024-10-18,35.0,22.0,28.88888888888889,0.0,2024,IV
LAMPUNG,2024-10-19,35.0,23.38888888888889,29.11111111111111,0.0,2024,IV
LAMPUNG,2024-10-20,35.22222222222222,22.0,28.83333333333333,0.0,2024,IV
LAMPUNG,2024-10-21,34.611111111111114,23.22222222222222,29.11111111111111,0.0,2024,IV
LAMPUNG,2024-10-22,34.22222222222222,23.77777777777778,28.61111111111111,0.2,2024,IV
LAMPUNG,2024-10-23,33.27777777777778,23.77777777777778,29.11111111111111,0.0,2024,IV
LAMPUNG,2024-10-24,34.22222222222222,24.61111111111111,29.444444444444443,0.0,2024,IV
LAMPUNG,2024-10-25,36.0,23.000000000000004,29.33333333333333,0.0,2024,IV
LAMPUNG,2024-10-26,35.0,23.000000000000004,29.11111111111111,0.0,2024,IV
LAMPUNG,2024-10-27,36.388888888888886,24.0,29.444444444444443,0.0,2024,IV
LAMPUNG,2024-10-28,36.0,26.0,30.05555555555556,0.0,2024,IV
LAMPUNG,2024-10-29,36.0,26.0,30.55555555555556,0.0,2024,IV
LAMPUNG,2024-10-30,35.0,24.0,30.05555555555556,0.0,2024,IV
LAMPUNG,2024-10-31,34.0,23.000000000000004,29.05555555555556,99.99,2024,IV
LAMPUNG,2024-11-01,36.0,25.0,29.5,0.0,2024,IV
LAMPUNG,2024-11-02,33.0,24.0,27.05555555555556,99.99,2024,IV
LAMPUNG,2024-11-03,28.000000000000004,24.0,25.0,99.99,2024,IV
LAMPUNG,2024-11-04,33.0,25.0,27.11111111111111,99.99,2024,IV
LAMPUNG,2024-11-05,31.0,24.0,25.83333333333333,99.99,2024,IV
LAMPUNG,2024-11-06,31.0,24.0,26.55555555555556,99.99,2024,IV
LAMPUNG,2024-11-07,34.0,23.000000000000004,28.5,99.99,2024,IV
LAMPUNG,2024-11-08,34.0,25.0,29.0,0.0,2024,IV
LAMPUNG,2024-11-09,35.0,24.0,28.72222222222222,0.0,2024,IV
LAMPUNG,2024-11-10,34.0,23.000000000000004,27.61111111111111,0.0,2024,IV
LAMPUNG,2024-11-11,32.0,24.0,27.444444444444446,99.99,2024,IV
LAMPUNG,2024-11-12,34.0,24.0,27.0,99.99,2024,IV
LAMPUNG,2024-11-13,31.0,24.0,26.38888888888889,99.99,2024,IV
LAMPUNG,2024-11-14,34.611111111111114,24.0,28.77777777777778,0.0,2024,IV
LAMPUNG,2024-11-15,34.0,24.0,27.83333333333333,0.98,2024,IV
LAMPUNG,2024-11-16,32.5,24.0,27.05555555555556,0.02,2024,IV
LAMPUNG,2024-11-17,31.77777777777778,23.38888888888889,28.166666666666668,0.0,2024,IV
LAMPUNG,2024-11-22,33.5,23.38888888888889,27.555555555555557,0.09,2024,IV
LAMPUNG,2024-11-23,33.611111111111114,24.0,28.22222222222222,99.99,2024,IV
LAMPUNG,2024-11-24,32.77777777777778,24.0,27.05555555555556,0.0,2024,IV
LAMPUNG,2024-11-25,33.0,23.77777777777778,27.666666666666668,0.01,2024,IV
LAMPUNG,2024-11-26,33.388888888888886,24.0,27.83333333333333,0.26,2024,IV
LAMPUNG,2024-11-27,30.5,23.77777777777778,27.27777777777777,0.0,2024,IV
LAMPUNG,2024-11-28,33.388888888888886,23.000000000000004,26.888888888888893,0.44,2024,IV
LAMPUNG,2024-11-29,31.38888888888889,23.000000000000004,25.500000000000004,0.35,2024,IV
LAMPUNG,2024-11-30,34.111111111111114,22.22222222222222,28.55555555555556,0.0,2024,IV
LAMPUNG,2024-12-02,32.611111111111114,23.77777777777778,27.61111111111111,0.04,2024,IV
LAMPUNG,2024-12-03,32.22222222222222,24.77777777777777,27.27777777777777,0.0,2024,IV
LAMPUNG,2024-12-04,31.38888888888889,24.61111111111111,27.88888888888889,0.0,2024,IV
LAMPUNG,2024-12-05,33.22222222222222,24.0,27.5,0.03,2024,IV
LAMPUNG,2024-12-06,31.11111111111111,24.0,27.944444444444443,99.99,2024,IV
LAMPUNG,2024-12-07,31.0,23.38888888888889,27.5,0.98,2024,IV
LAMPUNG,2024-12-08,32.0,26.0,28.22222222222222,0.0,2024,IV
LAMPUNG,2024-12-09,29.0,24.0,26.722222222222214,0.0,2024,IV
LAMPUNG,2024-12-10,33.0,24.27777777777778,27.27777777777777,1.42,2024,IV
LAMPUNG,2024-12-11,33.0,23.38888888888889,28.111111111111107,0.24,2024,IV
LAMPUNG,2024-12-12,32.5,23.77777777777778,28.444444444444443,0.04,2024,IV
LAMPUNG,2024-12-13,34.0,24.61111111111111,29.33333333333333,0.0,2024,IV
LAMPUNG,2024-12-14,33.0,25.0,29.33333333333333,0.0,2024,IV
LAMPUNG,2024-12-15,31.38888888888889,23.000000000000004,27.27777777777777,0.04,2024,IV
LAMPUNG,2024-12-16,33.22222222222222,24.0,27.555555555555557,0.55,2024,IV
LAMPUNG,2024-12-17,32.72222222222222,24.0,28.000000000000004,0.09,2024,IV
LAMPUNG,2024-12-18,33.0,24.0,26.888888888888893,0.0,2024,IV
LAMPUNG,2024-12-19,31.38888888888889,23.61111111111111,25.72222222222222,0.69,2024,IV
LAMPUNG,2024-12-20,32.0,23.38888888888889,26.83333333333333,0.87,2024,IV
LAMPUNG,2024-12-21,32.0,24.0,26.333333333333336,0.65,2024,IV
LAMPUNG,2024-12-22,32.0,23.000000000000004,27.16666666666667,0.51,2024,IV
LAMPUNG,2024-12-23,30.22222222222222,24.388888888888893,26.27777777777778,0.63,2024,IV
LAMPUNG,2024-12-24,30.0,23.22222222222222,26.77777777777778,0.08,2024,IV
LAMPUNG,2024-12-25,30.22222222222222,23.000000000000004,25.500000000000004,1.02,2024,IV
LAMPUNG,2024-12-26,31.22222222222222,22.22222222222222,26.333333333333336,0.0,2024,IV
LAMPUNG,2024-12-27,33.0,23.000000000000004,28.33333333333333,0.0,2024,IV
LAMPUNG,2024-12-28,33.22222222222222,24.0,28.444444444444443,0.0,2024,IV
LAMPUNG,2024-12-29,30.0,24.222222222222214,27.61111111111111,0.0,2024,IV
LAMPUNG,2024-12-30,29.5,24.388888888888893,27.16666666666667,0.0,2024,IV
LAMPUNG,2024-12-31,33.0,24.0,27.555555555555557,0.0,2024,IV
JAMBI,2020-01-01,31.22222222222222,24.222222222222214,27.33333333333333,0.16,2020,I
JAMBI,2020-01-02,31.77777777777778,24.111111111111114,27.22222222222222,0.55,2020,I
JAMBI,2020-01-03,30.38888888888889,24.0,27.16666666666667,0.04,2020,I
